LotArea,MiscVal,GrLivArea,2ndFlrSF,1stFlrSF,Optimal_Cluster
10130.0,0.0,1702.0,0.0,1702.0,0
9139.0,0.0,1432.0,0.0,1432.0,0
11128.0,0.0,2490.0,0.0,2490.0,0
7993.0,0.0,1436.0,0.0,1436.0,0
8640.0,0.0,1402.0,0.0,1402.0,0
12606.0,0.0,1530.0,0.0,1530.0,0
7500.0,0.0,1448.0,0.0,1448.0,0
10603.0,0.0,1795.0,886.0,909.0,2
8125.0,0.0,1836.0,0.0,1836.0,0
10625.0,0.0,1662.0,0.0,1662.0,0
8736.0,0.0,1553.0,0.0,1553.0,0
8127.0,0.0,1653.0,841.0,812.0,2
9605.0,0.0,1218.0,0.0,1218.0,1
7500.0,0.0,1141.0,0.0,1141.0,1
7500.0,0.0,1158.0,0.0,1158.0,1
10628.0,0.0,1812.0,941.0,871.0,2
10141.0,0.0,1512.0,0.0,1512.0,0
13072.0,0.0,1114.0,0.0,1114.0,1
13072.0,0.0,1114.0,0.0,1114.0,1
12450.0,0.0,1114.0,0.0,1114.0,1
7328.0,0.0,1450.0,0.0,1450.0,0
11492.0,0.0,2122.0,1209.0,913.0,5
7703.0,0.0,1730.0,897.0,833.0,2
7175.0,0.0,1332.0,0.0,1332.0,1
9109.0,0.0,1540.0,786.0,754.0,2
10274.0,0.0,1400.0,702.0,698.0,2
8250.0,0.0,1882.0,918.0,964.0,2
9750.0,0.0,980.0,0.0,980.0,1
8499.0,0.0,864.0,0.0,864.0,1
9079.0,0.0,864.0,0.0,864.0,1
9316.0,0.0,1020.0,0.0,1020.0,1
7791.0,0.0,912.0,0.0,912.0,1
7150.0,0.0,912.0,0.0,912.0,1
15676.0,0.0,2014.0,0.0,2014.0,0
11949.0,0.0,1755.0,780.0,975.0,2
2880.0,0.0,3005.0,1629.0,1376.0,5
3830.0,0.0,1726.0,0.0,1726.0,0
4217.0,0.0,1256.0,0.0,1256.0,1
2998.0,0.0,1512.0,756.0,756.0,2
3768.0,0.0,1452.0,739.0,713.0,2
14694.0,0.0,1694.0,0.0,1694.0,0
15417.0,0.0,1740.0,0.0,1740.0,0
9600.0,0.0,2499.0,1012.0,1487.0,5
12732.0,0.0,2067.0,782.0,1285.0,5
10400.0,0.0,2640.0,1369.0,1271.0,5
9600.0,650.0,1336.0,0.0,1336.0,1
9000.0,0.0,1216.0,0.0,1216.0,1
13774.0,0.0,2288.0,972.0,1316.0,5
7130.0,0.0,864.0,0.0,864.0,1
9600.0,0.0,1568.0,0.0,1568.0,0
9600.0,0.0,2061.0,896.0,1165.0,5
16500.0,0.0,1320.0,0.0,1320.0,0
7436.0,0.0,894.0,0.0,894.0,1
8125.0,0.0,864.0,0.0,864.0,1
9450.0,0.0,1362.0,0.0,1362.0,1
13495.0,0.0,1728.0,0.0,1728.0,0
9350.0,0.0,1313.0,0.0,1313.0,1
10500.0,0.0,1292.0,0.0,1292.0,1
8970.0,0.0,2140.0,1315.0,825.0,5
11475.0,0.0,1576.0,0.0,1576.0,0
9768.0,0.0,960.0,0.0,960.0,1
9900.0,0.0,1691.0,0.0,1691.0,0
10573.0,0.0,1453.0,0.0,1453.0,0
14695.0,0.0,1567.0,0.0,1567.0,0
8760.0,0.0,1144.0,0.0,1144.0,1
12285.0,0.0,1329.0,0.0,1329.0,1
9240.0,0.0,988.0,0.0,988.0,1
8750.0,0.0,1202.0,0.0,1202.0,1
8750.0,0.0,1382.0,0.0,1382.0,0
10400.0,0.0,1200.0,0.0,1200.0,1
9482.0,0.0,1866.0,0.0,1866.0,0
8128.0,0.0,1062.0,0.0,1062.0,1
13070.0,0.0,1112.0,0.0,1112.0,1
8480.0,0.0,793.0,0.0,793.0,1
7626.0,0.0,1031.0,0.0,1031.0,1
9533.0,0.0,1210.0,0.0,1210.0,1
11419.0,0.0,1527.0,726.0,801.0,2
9600.0,0.0,1200.0,0.0,1200.0,1
5470.0,0.0,792.0,0.0,792.0,1
10800.0,0.0,1352.0,676.0,676.0,2
8146.0,0.0,1039.0,322.0,717.0,1
10230.0,0.0,1078.0,0.0,1078.0,1
10410.0,0.0,2377.0,0.0,1313.0,0
7200.0,0.0,1690.0,760.0,930.0,2
5400.0,0.0,599.0,0.0,599.0,1
10800.0,0.0,846.0,0.0,846.0,1
10800.0,0.0,725.0,0.0,725.0,1
9671.0,0.0,2544.0,1296.0,1248.0,5
10143.0,0.0,1380.0,0.0,1380.0,0
11500.0,0.0,1040.0,0.0,1040.0,1
8010.0,450.0,951.0,0.0,951.0,1
10454.0,0.0,1105.0,0.0,1105.0,1
9000.0,0.0,1142.0,0.0,1142.0,1
8064.0,0.0,1133.0,368.0,765.0,1
7350.0,0.0,1041.0,0.0,1041.0,1
7200.0,0.0,732.0,0.0,732.0,1
8000.0,0.0,1183.0,0.0,1183.0,1
10800.0,0.0,1461.0,629.0,832.0,2
8064.0,0.0,1495.0,0.0,1064.0,1
7570.0,0.0,1806.0,813.0,993.0,2
8604.0,0.0,941.0,0.0,941.0,1
7936.0,0.0,1045.0,0.0,1045.0,1
4080.0,0.0,1378.0,517.0,861.0,2
10307.0,0.0,1944.0,972.0,972.0,2
15660.0,0.0,1306.0,496.0,810.0,2
9900.0,0.0,1464.0,700.0,764.0,2
6406.0,0.0,1558.0,690.0,868.0,2
7627.0,0.0,1701.0,600.0,1101.0,2
10134.0,0.0,1447.0,646.0,801.0,2
6000.0,0.0,1328.0,560.0,768.0,2
7404.0,0.0,861.0,0.0,861.0,1
5925.0,0.0,612.0,0.0,612.0,1
8520.0,0.0,792.0,0.0,792.0,1
9600.0,0.0,1510.0,677.0,833.0,2
8400.0,0.0,2007.0,917.0,1090.0,2
3600.0,0.0,1288.0,624.0,664.0,2
3300.0,0.0,816.0,0.0,816.0,1
5400.0,0.0,1480.0,0.0,1044.0,1
9720.0,0.0,1521.0,741.0,780.0,2
9392.0,0.0,797.0,0.0,797.0,1
6615.0,0.0,1432.0,0.0,1432.0,0
4960.0,0.0,1654.0,653.0,1001.0,2
6000.0,0.0,1142.0,320.0,822.0,1
6120.0,0.0,995.0,0.0,995.0,1
6120.0,0.0,1582.0,588.0,994.0,2
8635.0,0.0,1072.0,0.0,1072.0,1
8094.0,0.0,1768.0,720.0,1048.0,2
9928.0,400.0,1944.0,672.0,1272.0,2
3000.0,0.0,2128.0,1040.0,1088.0,2
6876.0,0.0,1930.0,784.0,1146.0,2
5775.0,0.0,1427.0,686.0,741.0,2
5852.0,0.0,1864.0,886.0,978.0,2
5160.0,0.0,1666.0,462.0,1204.0,2
5160.0,0.0,892.0,0.0,892.0,1
10320.0,0.0,1403.0,649.0,754.0,2
4280.0,0.0,704.0,0.0,704.0,1
10800.0,0.0,1200.0,0.0,1200.0,1
10547.0,0.0,1152.0,0.0,1152.0,1
9780.0,0.0,1112.0,425.0,687.0,2
11625.0,0.0,1052.0,0.0,1052.0,1
8014.0,0.0,1034.0,0.0,1034.0,1
15400.0,0.0,1774.0,611.0,904.0,2
15312.0,0.0,1138.0,0.0,1138.0,1
15584.0,0.0,2071.0,0.0,2071.0,0
9000.0,0.0,660.0,0.0,660.0,1
15635.0,0.0,1383.0,0.0,1383.0,0
9571.0,0.0,1073.0,0.0,1073.0,1
9350.0,0.0,1639.0,747.0,892.0,2
7440.0,0.0,1089.0,0.0,1089.0,1
4235.0,0.0,1049.0,0.0,1049.0,1
10778.0,0.0,1061.0,0.0,1061.0,1
19255.0,600.0,1338.0,0.0,1338.0,0
10560.0,0.0,1879.0,800.0,1079.0,2
26400.0,0.0,2016.0,728.0,1288.0,5
7018.0,0.0,2228.0,1114.0,1114.0,5
7018.0,0.0,1535.0,0.0,1535.0,0
7040.0,0.0,1229.0,0.0,1229.0,1
7007.0,0.0,1513.0,0.0,1513.0,0
11855.0,0.0,2787.0,1619.0,1168.0,5
7939.0,0.0,2787.0,1619.0,1168.0,5
7976.0,0.0,2787.0,1619.0,1168.0,5
10933.0,0.0,1680.0,0.0,1680.0,0
10816.0,0.0,1720.0,0.0,1720.0,0
9178.0,0.0,1468.0,0.0,1468.0,0
11422.0,0.0,1838.0,0.0,1838.0,0
6762.0,0.0,1290.0,0.0,1290.0,1
10324.0,0.0,1254.0,0.0,1254.0,1
11645.0,0.0,1498.0,0.0,1498.0,0
11646.0,0.0,1422.0,718.0,704.0,2
16698.0,0.0,1759.0,815.0,944.0,2
9757.0,0.0,990.0,0.0,990.0,1
14753.0,0.0,1463.0,0.0,1463.0,0
8750.0,0.0,1772.0,844.0,928.0,2
10739.0,0.0,1444.0,0.0,1444.0,0
11166.0,0.0,1492.0,0.0,1492.0,0
16269.0,0.0,907.0,0.0,907.0,1
6950.0,0.0,914.0,0.0,914.0,1
11664.0,0.0,1611.0,0.0,1611.0,0
12334.0,0.0,2184.0,1116.0,1068.0,5
8749.0,0.0,1725.0,885.0,840.0,2
11250.0,0.0,1870.0,926.0,944.0,2
15750.0,0.0,1513.0,0.0,1513.0,0
12782.0,0.0,1828.0,0.0,1828.0,0
8750.0,0.0,1417.0,0.0,1417.0,0
10200.0,0.0,1602.0,0.0,1602.0,0
11069.0,0.0,1396.0,788.0,608.0,2
10682.0,0.0,1149.0,0.0,1149.0,1
3675.0,0.0,1072.0,0.0,1072.0,1
6410.0,0.0,876.0,0.0,876.0,1
11767.0,900.0,1368.0,0.0,1368.0,0
10926.0,0.0,1678.0,0.0,1678.0,0
11767.0,0.0,1560.0,0.0,1560.0,0
8212.0,0.0,1298.0,444.0,854.0,2
6300.0,0.0,1268.0,436.0,832.0,2
5707.0,0.0,1242.0,595.0,647.0,2
8574.0,0.0,1232.0,0.0,1232.0,1
7155.0,0.0,1228.0,600.0,628.0,2
13680.0,0.0,1567.0,727.0,840.0,2
14680.0,0.0,1273.0,0.0,1273.0,1
8145.0,0.0,2480.0,1240.0,1240.0,5
9100.0,0.0,1112.0,0.0,1112.0,1
13339.0,0.0,1561.0,0.0,1561.0,0
15600.0,0.0,1523.0,537.0,986.0,2
17500.0,0.0,1906.0,0.0,1906.0,0
1733.0,0.0,1032.0,516.0,516.0,2
1488.0,0.0,1229.0,668.0,561.0,2
1612.0,0.0,1229.0,668.0,561.0,2
13607.0,1500.0,1982.0,800.0,1182.0,5
17597.0,0.0,2365.0,0.0,2365.0,0
8660.0,0.0,2168.0,928.0,928.0,2
10200.0,0.0,572.0,0.0,572.0,1
3843.0,0.0,1648.0,0.0,1648.0,0
21780.0,0.0,810.0,0.0,810.0,1
10125.0,0.0,2052.0,1012.0,1040.0,5
9750.0,0.0,926.0,0.0,926.0,1
9360.0,0.0,1287.0,0.0,1287.0,1
11070.0,0.0,1595.0,0.0,1595.0,0
13438.0,0.0,2036.0,0.0,2036.0,0
14463.0,0.0,1641.0,0.0,1641.0,0
9839.0,2500.0,2237.0,862.0,1375.0,5
14419.0,0.0,1479.0,0.0,1479.0,0
9157.0,0.0,2014.0,942.0,1072.0,2
12633.0,0.0,1978.0,0.0,1978.0,0
12518.0,0.0,1008.0,0.0,1008.0,1
13383.0,0.0,1404.0,0.0,1404.0,0
7689.0,0.0,796.0,0.0,796.0,1
7706.0,700.0,1091.0,0.0,1091.0,1
7669.0,0.0,883.0,0.0,883.0,1
10429.0,0.0,1287.0,663.0,624.0,2
10457.0,0.0,1632.0,848.0,784.0,2
8702.0,0.0,1604.0,678.0,926.0,2
8139.0,0.0,1470.0,790.0,680.0,2
9535.0,0.0,1604.0,678.0,926.0,2
15038.0,0.0,1636.0,720.0,916.0,2
14137.0,0.0,1384.0,0.0,1384.0,0
6264.0,0.0,1682.0,0.0,1682.0,0
5070.0,0.0,1280.0,0.0,1280.0,1
11184.0,0.0,1633.0,701.0,932.0,2
14067.0,0.0,1709.0,858.0,851.0,2
5950.0,0.0,1337.0,0.0,1337.0,1
13543.0,0.0,2500.0,1332.0,1168.0,5
15401.0,0.0,1884.0,0.0,1884.0,0
31220.0,750.0,1474.0,0.0,1474.0,0
8118.0,0.0,1710.0,0.0,1710.0,0
47280.0,0.0,1488.0,0.0,1488.0,0
12680.0,0.0,1688.0,0.0,1688.0,0
10825.0,0.0,1260.0,0.0,1260.0,1
18559.0,0.0,2064.0,0.0,2064.0,0
14450.0,0.0,1782.0,0.0,1782.0,0
13068.0,0.0,1211.0,0.0,1211.0,1
10400.0,0.0,2044.0,767.0,1277.0,5
9743.0,0.0,1308.0,588.0,720.0,2
12511.0,0.0,2840.0,1420.0,1420.0,5
10400.0,0.0,1444.0,0.0,1444.0,0
14311.0,0.0,2340.0,1104.0,1236.0,5
9000.0,0.0,1792.0,896.0,896.0,2
10295.0,0.0,936.0,0.0,936.0,1
7560.0,0.0,864.0,0.0,864.0,1
1680.0,0.0,987.0,504.0,483.0,2
1890.0,0.0,987.0,504.0,483.0,2
1680.0,0.0,1302.0,672.0,630.0,2
2308.0,0.0,1456.0,601.0,855.0,2
2529.0,0.0,1055.0,0.0,1055.0,1
12704.0,0.0,1582.0,0.0,1582.0,0
13693.0,0.0,2464.0,0.0,2464.0,0
14418.0,0.0,1950.0,0.0,1950.0,0
13418.0,0.0,2748.0,898.0,1850.0,5
12539.0,0.0,2790.0,1158.0,1632.0,5
12151.0,0.0,2331.0,917.0,1414.0,5
8899.0,0.0,2088.0,1140.0,948.0,5
10574.0,0.0,2332.0,1162.0,1170.0,5
12720.0,0.0,2470.0,0.0,2470.0,0
10845.0,0.0,1575.0,0.0,1575.0,0
16900.0,0.0,2649.0,1134.0,1515.0,5
16451.0,0.0,2690.0,886.0,1804.0,5
10110.0,0.0,1866.0,0.0,1866.0,0
12304.0,0.0,1367.0,0.0,1367.0,0
8232.0,0.0,1800.0,0.0,1800.0,0
6240.0,0.0,1342.0,0.0,1342.0,1
6240.0,0.0,1342.0,0.0,1342.0,1
2448.0,0.0,1626.0,862.0,764.0,2
3940.0,0.0,1455.0,0.0,1455.0,0
3940.0,0.0,1576.0,0.0,1576.0,0
3710.0,0.0,1246.0,0.0,1246.0,1
9024.0,0.0,1515.0,702.0,813.0,2
8010.0,0.0,1720.0,880.0,840.0,2
8396.0,0.0,1986.0,1139.0,847.0,2
7301.0,0.0,1358.0,0.0,1358.0,1
8220.0,0.0,1892.0,884.0,1008.0,2
7750.0,0.0,1414.0,707.0,707.0,2
12460.0,0.0,2322.0,1285.0,1037.0,5
8390.0,0.0,1651.0,778.0,873.0,2
9660.0,0.0,2199.0,1017.0,1182.0,5
11000.0,0.0,2172.0,639.0,1533.0,5
11675.0,0.0,2006.0,0.0,2006.0,0
10990.0,0.0,2125.0,1061.0,1064.0,5
11929.0,0.0,2501.0,1250.0,1251.0,5
10010.0,0.0,2197.0,1089.0,1108.0,5
13253.0,0.0,1578.0,0.0,1578.0,0
9801.0,0.0,1861.0,520.0,1341.0,2
9428.0,0.0,1874.0,919.0,955.0,2
10037.0,0.0,1460.0,0.0,1460.0,0
8640.0,0.0,1372.0,0.0,1372.0,1
10625.0,0.0,1660.0,0.0,1660.0,0
7500.0,0.0,1218.0,0.0,1218.0,1
10110.0,0.0,1696.0,861.0,835.0,2
12774.0,0.0,1663.0,828.0,835.0,2
13072.0,0.0,1175.0,0.0,1175.0,1
9260.0,0.0,1162.0,0.0,1162.0,1
8453.0,0.0,1609.0,855.0,754.0,2
8480.0,0.0,1680.0,794.0,886.0,2
14565.0,2000.0,1657.0,825.0,832.0,2
8450.0,0.0,1677.0,850.0,827.0,2
8285.0,0.0,1737.0,893.0,844.0,2
9100.0,400.0,984.0,0.0,984.0,1
8100.0,0.0,864.0,0.0,864.0,1
8450.0,0.0,890.0,0.0,890.0,1
6360.0,650.0,864.0,0.0,864.0,1
19508.0,0.0,1430.0,0.0,1430.0,0
10759.0,0.0,1641.0,640.0,1001.0,2
9205.0,0.0,2683.0,1319.0,1364.0,5
11025.0,0.0,2786.0,959.0,1827.0,5
3435.0,0.0,1245.0,0.0,1245.0,1
3180.0,0.0,1200.0,600.0,600.0,2
3180.0,0.0,1392.0,689.0,703.0,2
2280.0,0.0,1549.0,792.0,757.0,2
4765.0,0.0,1638.0,0.0,1638.0,0
4538.0,0.0,1310.0,0.0,1310.0,1
4385.0,0.0,1419.0,0.0,1419.0,1
4109.0,0.0,1557.0,0.0,1557.0,0
2160.0,0.0,1404.0,720.0,684.0,2
10646.0,0.0,1789.0,917.0,872.0,2
2645.0,0.0,1586.0,624.0,962.0,2
2645.0,0.0,1607.0,645.0,962.0,2
3951.0,0.0,2393.0,924.0,1469.0,5
11064.0,0.0,1239.0,0.0,1239.0,1
24572.0,0.0,2944.0,1345.0,1599.0,5
16280.0,0.0,1671.0,0.0,1671.0,0
7500.0,0.0,1812.0,860.0,952.0,2
11104.0,0.0,1427.0,0.0,1427.0,0
11050.0,0.0,1740.0,0.0,1740.0,0
15387.0,450.0,1620.0,0.0,1620.0,0
9750.0,0.0,1625.0,0.0,1625.0,0
8814.0,0.0,1464.0,732.0,732.0,2
8125.0,0.0,925.0,0.0,925.0,1
11072.0,0.0,1728.0,0.0,1728.0,0
13355.0,0.0,1670.0,825.0,845.0,2
7785.0,0.0,1014.0,0.0,1014.0,1
9900.0,0.0,1114.0,0.0,1114.0,1
11332.0,0.0,1118.0,0.0,1118.0,1
4882.0,0.0,906.0,453.0,453.0,2
9600.0,0.0,1496.0,0.0,1496.0,0
9600.0,0.0,1337.0,0.0,1337.0,1
7584.0,0.0,1036.0,0.0,1036.0,1
14670.0,0.0,1988.0,884.0,1104.0,5
8856.0,0.0,1176.0,0.0,1176.0,1
9840.0,0.0,1440.0,0.0,1440.0,0
13200.0,0.0,1570.0,0.0,1570.0,0
10425.0,0.0,1104.0,0.0,1104.0,1
11556.0,0.0,882.0,0.0,882.0,1
9373.0,0.0,1152.0,0.0,1152.0,1
12774.0,0.0,950.0,0.0,950.0,1
14250.0,1500.0,1790.0,0.0,1790.0,0
8838.0,0.0,1764.0,0.0,1764.0,0
12436.0,0.0,1824.0,0.0,1824.0,0
10122.0,0.0,869.0,0.0,869.0,1
7506.0,0.0,1159.0,412.0,747.0,2
5400.0,0.0,672.0,0.0,672.0,1
10836.0,0.0,1436.0,182.0,1254.0,1
10180.0,450.0,1044.0,0.0,1044.0,1
11355.0,6500.0,1312.0,0.0,1312.0,4
12929.0,0.0,1081.0,0.0,1081.0,1
7200.0,0.0,876.0,0.0,876.0,1
8000.0,0.0,1256.0,0.0,1256.0,1
8000.0,0.0,1027.0,0.0,1027.0,1
8064.0,0.0,1320.0,501.0,819.0,2
6390.0,0.0,984.0,0.0,984.0,1
7200.0,0.0,1278.0,424.0,854.0,2
8513.0,0.0,1800.0,0.0,1800.0,0
7200.0,0.0,1588.0,564.0,1024.0,2
7200.0,0.0,825.0,0.0,825.0,1
7590.0,0.0,1117.0,0.0,1117.0,1
9836.0,0.0,1133.0,0.0,1133.0,1
9184.0,0.0,1323.0,375.0,948.0,2
4800.0,0.0,1360.0,680.0,680.0,2
4800.0,0.0,672.0,0.0,672.0,1
6000.0,0.0,1456.0,728.0,728.0,2
11426.0,0.0,1594.0,658.0,828.0,2
7628.0,0.0,1656.0,561.0,1095.0,2
7308.0,0.0,1740.0,780.0,960.0,2
5400.0,0.0,1027.0,0.0,1027.0,1
10800.0,0.0,1436.0,552.0,884.0,2
6756.0,0.0,899.0,0.0,899.0,1
5914.0,0.0,1080.0,396.0,684.0,2
9000.0,0.0,1499.0,595.0,904.0,2
7311.0,0.0,407.0,0.0,407.0,1
12205.0,0.0,1588.0,0.0,1588.0,0
9142.0,0.0,1627.0,797.0,830.0,2
5350.0,0.0,1450.0,720.0,730.0,2
9143.0,0.0,1017.0,308.0,709.0,1
9600.0,0.0,2350.0,973.0,1377.0,5
6000.0,0.0,1540.0,656.0,884.0,2
11340.0,0.0,1086.0,363.0,723.0,1
10800.0,0.0,2495.0,1182.0,1313.0,5
9750.0,0.0,984.0,0.0,984.0,1
8516.0,0.0,1093.0,0.0,1093.0,1
7111.0,0.0,1143.0,0.0,1143.0,1
7425.0,0.0,1668.0,473.0,1195.0,2
7010.0,0.0,1738.0,594.0,1144.0,2
5000.0,0.0,1210.0,378.0,832.0,2
5870.0,400.0,1290.0,554.0,736.0,2
6000.0,0.0,1672.0,658.0,1014.0,2
6000.0,0.0,949.0,0.0,949.0,1
6000.0,0.0,1497.0,672.0,825.0,2
6000.0,0.0,1342.0,468.0,874.0,2
5000.0,0.0,1013.0,0.0,1013.0,1
5520.0,0.0,1216.0,651.0,565.0,2
5940.0,0.0,896.0,0.0,896.0,1
6240.0,0.0,1136.0,512.0,624.0,2
6120.0,0.0,808.0,0.0,808.0,1
6240.0,0.0,2009.0,764.0,1245.0,2
6120.0,0.0,1902.0,676.0,1226.0,2
9144.0,0.0,1716.0,546.0,1170.0,2
8094.0,1000.0,1984.0,742.0,1242.0,2
4347.0,0.0,1609.0,784.0,825.0,2
6291.0,0.0,768.0,0.0,768.0,1
10266.0,0.0,1536.0,768.0,768.0,2
6876.0,0.0,1969.0,0.0,1272.0,0
10320.0,0.0,1308.0,428.0,880.0,2
7200.0,0.0,1040.0,0.0,1040.0,1
7006.0,0.0,1236.0,448.0,788.0,2
10320.0,0.0,759.0,0.0,759.0,1
10320.0,0.0,1344.0,536.0,808.0,2
9488.0,0.0,1054.0,0.0,1054.0,1
11235.0,0.0,1075.0,0.0,1075.0,1
13014.0,0.0,1096.0,0.0,1096.0,1
10265.0,600.0,992.0,0.0,992.0,1
7703.0,0.0,1034.0,0.0,1034.0,1
9981.0,0.0,1073.0,0.0,1073.0,1
7400.0,0.0,1126.0,0.0,1126.0,1
12900.0,0.0,1140.0,0.0,1140.0,1
9239.0,0.0,960.0,0.0,960.0,1
14175.0,0.0,1188.0,0.0,1188.0,1
10532.0,0.0,1721.0,0.0,1721.0,0
8375.0,0.0,1350.0,486.0,864.0,2
10200.0,0.0,904.0,0.0,904.0,1
20270.0,0.0,1524.0,0.0,1524.0,0
5190.0,0.0,1079.0,462.0,617.0,2
19550.0,0.0,1518.0,0.0,1518.0,0
9571.0,0.0,1509.0,0.0,1509.0,0
9350.0,0.0,864.0,0.0,864.0,1
9360.0,0.0,1269.0,648.0,621.0,2
9771.0,0.0,2814.0,1721.0,1093.0,5
9938.0,0.0,1626.0,0.0,1626.0,0
14171.0,0.0,2200.0,1099.0,1101.0,5
10541.0,0.0,2037.0,735.0,1302.0,5
10616.0,0.0,1356.0,728.0,628.0,2
9345.0,0.0,1615.0,0.0,1615.0,0
11778.0,0.0,2276.0,0.0,2276.0,0
11778.0,0.0,1766.0,0.0,1766.0,0
11454.0,0.0,1511.0,0.0,1511.0,0
11500.0,0.0,1643.0,0.0,1643.0,0
9750.0,0.0,990.0,0.0,990.0,1
8696.0,0.0,1418.0,0.0,1418.0,0
13142.0,0.0,1771.0,899.0,872.0,2
8998.0,0.0,1652.0,870.0,782.0,2
12192.0,4500.0,1823.0,895.0,928.0,2
12250.0,0.0,1174.0,0.0,1174.0,1
9216.0,0.0,1076.0,0.0,1076.0,1
14330.0,0.0,1558.0,0.0,1558.0,0
10400.0,0.0,2161.0,871.0,1290.0,5
9720.0,0.0,1947.0,581.0,1366.0,2
14860.0,0.0,1786.0,0.0,1786.0,0
10905.0,0.0,2327.0,1198.0,1129.0,5
11690.0,0.0,1764.0,878.0,886.0,2
4426.0,0.0,848.0,0.0,848.0,1
10126.0,0.0,1838.0,0.0,1838.0,0
9750.0,0.0,1445.0,0.0,1445.0,0
11058.0,0.0,1564.0,0.0,1564.0,0
9627.0,0.0,1361.0,0.0,1361.0,1
9825.0,0.0,1092.0,0.0,1092.0,1
12102.0,0.0,1033.0,0.0,1033.0,1
6500.0,0.0,1127.0,0.0,1127.0,1
9638.0,0.0,1117.0,0.0,1117.0,1
7200.0,0.0,1398.0,714.0,684.0,2
47007.0,0.0,3820.0,0.0,3820.0,0
6012.0,0.0,1152.0,0.0,1152.0,1
6845.0,0.0,1152.0,0.0,1152.0,1
6931.0,0.0,784.0,0.0,784.0,1
12180.0,0.0,1053.0,468.0,585.0,2
8050.0,0.0,1137.0,208.0,929.0,1
9520.0,3000.0,930.0,0.0,930.0,1
7692.0,0.0,1204.0,0.0,1204.0,1
5142.0,0.0,1292.0,343.0,949.0,1
7290.0,0.0,1424.0,0.0,1424.0,0
7804.0,0.0,1920.0,960.0,960.0,2
8969.0,0.0,1316.0,644.0,672.0,2
15564.0,400.0,1264.0,588.0,676.0,2
7609.0,0.0,1512.0,714.0,798.0,2
9650.0,0.0,1603.0,784.0,819.0,2
11700.0,0.0,1938.0,673.0,1265.0,2
9260.0,0.0,1374.0,442.0,932.0,2
7801.0,0.0,1091.0,0.0,1091.0,1
9670.0,0.0,1873.0,890.0,983.0,2
12392.0,0.0,2161.0,943.0,1218.0,5
26073.0,0.0,1898.0,0.0,1898.0,0
1879.0,0.0,1032.0,516.0,516.0,2
7000.0,0.0,919.0,0.0,919.0,1
6000.0,0.0,1090.0,330.0,760.0,1
8155.0,0.0,1200.0,420.0,780.0,2
6000.0,0.0,1656.0,564.0,1092.0,2
7392.0,0.0,912.0,0.0,912.0,1
9000.0,0.0,1955.0,804.0,1151.0,2
14584.0,0.0,733.0,0.0,733.0,1
5280.0,0.0,1361.0,536.0,825.0,2
5150.0,0.0,1049.0,378.0,671.0,1
9000.0,0.0,864.0,432.0,432.0,1
3843.0,0.0,1648.0,0.0,1648.0,0
3811.0,0.0,1646.0,0.0,1646.0,0
23730.0,0.0,2032.0,0.0,2032.0,0
11050.0,0.0,1820.0,910.0,910.0,2
10260.0,0.0,1872.0,936.0,936.0,2
9990.0,0.0,1689.0,0.0,1689.0,0
4084.0,0.0,1501.0,0.0,1501.0,0
11563.0,0.0,1537.0,0.0,1537.0,0
12852.0,0.0,1780.0,860.0,920.0,2
9802.0,0.0,1442.0,730.0,712.0,2
12018.0,0.0,1612.0,816.0,796.0,2
12890.0,0.0,1495.0,0.0,1495.0,0
18265.0,0.0,1256.0,0.0,1256.0,1
11202.0,0.0,1440.0,0.0,1440.0,0
7915.0,0.0,1675.0,0.0,1675.0,0
11449.0,0.0,1728.0,0.0,1728.0,0
11447.0,0.0,1964.0,0.0,1964.0,0
8940.0,0.0,1344.0,0.0,1344.0,1
9278.0,0.0,1092.0,0.0,1092.0,1
4500.0,0.0,1189.0,0.0,1189.0,1
14137.0,0.0,1200.0,0.0,1200.0,1
4224.0,0.0,1040.0,0.0,1040.0,1
2665.0,0.0,1475.0,550.0,925.0,2
1974.0,0.0,988.0,462.0,526.0,2
1596.0,0.0,988.0,462.0,526.0,2
17979.0,500.0,1160.0,0.0,1160.0,1
1477.0,0.0,1092.0,546.0,546.0,2
6490.0,0.0,816.0,0.0,816.0,1
6600.0,0.0,845.0,0.0,845.0,1
12395.0,0.0,889.0,0.0,889.0,1
56600.0,0.0,1836.0,686.0,1150.0,5
10667.0,0.0,1587.0,0.0,1587.0,0
8872.0,0.0,1384.0,630.0,754.0,2
10147.0,0.0,1694.0,770.0,924.0,2
8637.0,0.0,1714.0,767.0,947.0,2
7875.0,0.0,1553.0,862.0,691.0,2
7500.0,0.0,2299.0,1342.0,957.0,5
9556.0,0.0,1187.0,0.0,1187.0,1
7655.0,0.0,1642.0,732.0,910.0,2
18160.0,0.0,1128.0,0.0,1128.0,1
4740.0,0.0,1179.0,0.0,1179.0,1
5118.0,0.0,1321.0,0.0,1321.0,1
12328.0,0.0,2541.0,1377.0,1164.0,5
51974.0,0.0,2338.0,0.0,2338.0,0
41600.0,0.0,1424.0,0.0,1424.0,0
8035.0,0.0,1612.0,0.0,1612.0,0
14082.0,0.0,2234.0,0.0,2234.0,0
13870.0,0.0,2042.0,0.0,2042.0,0
10960.0,0.0,1284.0,0.0,1284.0,1
12090.0,0.0,1479.0,754.0,725.0,2
12299.0,0.0,1664.0,0.0,1664.0,0
11339.0,0.0,1930.0,845.0,1085.0,2
